payment_id,customer_id,staff_id,rental_id,amount,payment_date
17498,340,2,2607,5.99,2022-07-06T03:33:51.319297+01
17499,340,1,2653,5.99,2022-06-02T00:06:34.386599+01
17500,340,1,3264,0.99,2022-06-23T08:27:43.102557+01
17501,340,1,3455,2.99,2022-03-21T20:52:26.795257+00:00
17502,341,1,1318,2.99,2022-04-20T18:20:44.106143+01
17503,341,2,1520,7.99,2022-02-10T11:20:29.062919+00:00
17504,341,1,1778,1.99,2022-05-27T12:58:08.337161+01
17505,341,1,1849,7.99,2022-04-16T23:23:57.50598+01
17506,341,2,2829,2.99,2022-03-30T03:05:08.624028+01
17507,341,2,3130,7.99,2022-02-05T20:53:26.487677+00:00
17508,341,1,3382,5.99,2022-01-30T12:39:17.919738+00:00
17509,342,2,2190,5.99,2022-07-09T08:38:02.007585+01
17510,342,1,2914,5.99,2022-05-12T14:47:52.01281+01
17511,342,1,3081,2.99,2022-07-22T16:19:36.428125+01
17512,343,2,1547,4.99,2022-04-03T05:58:49.928318+01
17513,343,1,1564,6.99,2022-02-22T03:02:50.380987+00:00
17514,343,2,1879,0.99,2022-07-02T15:56:50.524+01
17515,343,2,1922,0.99,2022-05-07T05:30:33.29224+01
17516,343,2,2461,6.99,2022-03-25T09:36:24.594875+00:00
17517,343,1,2980,8.99,2022-04-07T14:23:21.589291+01
17518,343,1,3407,0.99,2022-07-20T18:06:13.628321+01
17519,344,1,1341,3.99,2022-02-02T11:42:40.073088+00:00
17520,344,2,1475,4.99,2022-05-25T16:22:47.045667+01
17521,344,1,1731,0.99,2022-05-11T07:54:29.433673+01
17522,345,2,1210,0.99,2022-05-02T13:21:16.863995+01
17523,345,1,1457,4.99,2022-05-03T06:56:33.708546+01
17524,345,2,1550,0.99,2022-02-16T01:44:21.578255+00:00
17525,345,2,2766,4.99,2022-07-02T02:20:07.940394+01
17526,346,1,1994,5.99,2022-04-12T09:49:37.438455+01
17527,346,2,3372,2.99,2022-07-26T22:29:21.965209+01
17528,346,1,3421,2.99,2022-03-26T09:34:01.318376+00:00
17529,347,2,1711,8.99,2022-02-05T14:13:56.168933+00:00
17530,347,2,2274,0.99,2022-07-17T17:16:14.642141+01
17531,347,1,3026,4.99,2022-05-21T01:21:05.0586+01
17532,347,1,3092,8.99,2022-02-11T20:02:59.581843+00:00
17533,347,1,3326,7.99,2022-02-01T22:03:32.812318+00:00
17534,348,1,1654,2.99,2022-05-11T13:39:51.648729+01
17535,348,1,2041,8.99,2022-04-29T13:07:21.025386+01
17536,348,2,2499,0.99,2022-05-18T01:53:13.569917+01
17537,349,1,1197,2.99,2022-04-19T02:52:57.362469+01
17538,349,1,1523,0.99,2022-07-01T07:56:03.527161+01
17539,349,2,2987,6.99,2022-04-25T18:31:54.320107+01
17540,349,1,3067,8.99,2022-04-11T22:48:00.041804+01
17541,350,2,2011,3.99,2022-07-08T08:02:52.113624+01
17542,350,1,2619,0.99,2022-06-11T00:23:01.792899+01
17543,350,1,3079,2.99,2022-07-09T14:14:25.422239+01
17544,350,2,3206,0.99,2022-05-16T16:41:05.475666+01
17545,351,2,1792,5.99,2022-03-18T09:52:24.204019+00:00
17546,351,1,1869,0.99,2022-04-25T20:19:48.344382+01
17547,351,1,2759,2.99,2022-06-04T16:51:29.862272+01
17548,352,1,1498,0.99,2022-06-04T06:06:45.340429+01
17549,352,1,1649,4.99,2022-05-31T02:27:16.827891+01
17550,352,1,1678,4.99,2022-05-08T00:46:27.181568+01
17551,352,1,1780,4.99,2022-06-24T14:31:23.711037+01
17552,352,2,3331,4.99,2022-04-20T08:06:50.095379+01
17553,353,2,1359,2.99,2022-05-12T05:49:52.514902+01
17554,353,2,1928,7.99,2022-02-03T22:58:43.152095+00:00
17555,353,2,3233,6.99,2022-04-13T17:44:36.177904+01
17556,354,1,1491,0.99,2022-02-16T15:03:57.303598+00:00
17557,354,1,2275,4.99,2022-07-13T12:59:49.050072+01
17558,354,1,2769,6.99,2022-06-01T02:24:51.632783+01
17559,354,1,3139,2.99,2022-05-31T20:42:16.733799+01
17560,355,2,1488,0.99,2022-06-16T17:56:03.929508+01
17561,355,1,1612,2.99,2022-03-04T10:44:31.522755+00:00
17562,356,1,1410,0.99,2022-07-06T12:14:36.295469+01
17563,356,1,2405,2.99,2022-05-17T06:30:53.567365+01
17564,356,1,2433,4.99,2022-05-26T14:25:40.880508+01
17565,357,2,1246,5.99,2022-02-25T07:56:14.725817+00:00
17566,357,1,1788,1.99,2022-04-14T07:55:04.94216+01
17567,357,2,1971,1.99,2022-05-02T23:13:02.900208+01
17568,357,2,2153,6.99,2022-03-21T19:43:59.788871+00:00
17569,358,1,1455,2.99,2022-04-06T01:14:32.504515+01
17570,358,2,1908,0.99,2022-06-02T10:27:43.090851+01
17571,358,1,2114,5.99,2022-06-01T08:08:26.683071+01
17572,358,1,2721,2.99,2022-03-03T02:15:42.803022+00:00
17573,358,1,2749,2.99,2022-02-25T04:04:09.756339+00:00
17574,358,1,3245,2.99,2022-02-15T10:56:05.065665+00:00
17575,359,2,1329,4.99,2022-02-18T09:44:02.672102+00:00
17576,359,2,1770,1.99,2022-03-12T09:13:38.907874+00:00
17577,359,1,2401,0.99,2022-05-21T09:00:54.9368+01
17578,359,1,2736,4.99,2022-02-16T01:36:02.558911+00:00
17579,360,2,1492,0.99,2022-01-26T14:24:50.296376+00:00
17580,360,2,2402,6.99,2022-02-22T05:15:00.412651+00:00
17581,360,2,2541,3.99,2022-03-29T10:30:23.70957+01
17582,360,2,2780,6.99,2022-05-15T02:35:37.003822+01
17583,361,2,2353,4.99,2022-03-14T00:44:23.777393+00:00
17584,361,2,2558,1.99,2022-03-20T03:34:12.372075+00:00
17585,361,1,2851,2.99,2022-06-24T22:33:36.620976+01
17586,361,2,3303,2.99,2022-04-13T11:48:16.890705+01
17587,362,1,1429,2.99,2022-04-10T14:03:07.601736+01
17588,362,1,1529,2.99,2022-02-28T20:44:13.733752+00:00
17589,362,1,1615,2.99,2022-05-17T08:51:55.456428+01
17590,362,2,3197,2.99,2022-07-26T14:16:02.89176+01
17591,362,2,3393,2.99,2022-06-01T09:19:26.882462+01
17592,363,2,1426,4.99,2022-02-05T20:52:06.071528+00:00
17593,363,2,1569,4.99,2022-03-12T16:43:05.578319+00:00
17594,363,1,1847,4.99,2022-03-28T08:10:07.096383+01
17595,363,1,2540,4.99,2022-02-20T03:39:45.826269+00:00
17596,363,2,3281,2.99,2022-04-12T08:10:04.262206+01
17597,364,1,1722,2.99,2022-07-21T10:07:07.629198+01
17598,364,2,2442,2.99,2022-03-24T20:30:08.815090+00:00
17599,364,2,2606,4.99,2022-07-16T14:34:12.155107+01
17600,364,2,2857,4.99,2022-03-30T02:26:40.031941+01
17601,364,2,2962,3.99,2022-06-30T04:51:25.338815+01
17602,365,1,1303,1.99,2022-04-09T11:17:25.551851+01
17603,365,1,1578,6.99,2022-04-28T18:40:45.865879+01
17604,365,1,1983,4.99,2022-04-29T03:48:46.829421+01
17605,365,1,2525,2.99,2022-05-19T09:00:01.877096+01
17606,365,2,3156,0.99,2022-04-21T06:42:37.387282+01
17607,366,2,1401,1.99,2022-06-17T12:17:10.353345+01
17608,366,2,2214,0.99,2022-01-26T01:43:22.116339+00:00
17609,367,1,3078,0.99,2022-03-30T02:32:41.575237+01
17610,368,1,1186,0.99,2022-02-18T08:41:05.924359+00:00
17611,368,1,1513,9.99,2022-05-01T02:10:57.122243+01
17612,368,1,2531,4.99,2022-04-05T21:24:56.292162+01
17613,368,1,2694,4.99,2022-07-19T16:20:34.472251+01
17614,368,1,2744,4.99,2022-02-26T07:45:11.139799+00:00
17615,368,2,3275,4.99,2022-01-26T10:19:47.778411+00:00
17616,369,1,1224,0.99,2022-06-18T02:00:37.730524+01
17617,370,2,1190,6.99,2022-04-27T15:52:36.862308+01
17618,371,2,1212,2.99,2022-06-29T09:56:03.223591+01
17619,371,1,1218,1.99,2022-04-06T20:59:05.668144+01
17620,371,1,1573,6.99,2022-07-03T18:39:58.689312+01
17621,371,2,1675,5.99,2022-03-11T21:08:31.897467+00:00
17622,371,2,2837,0.99,2022-05-31T15:51:40.291885+01
17623,371,1,3176,3.99,2022-02-28T06:26:42.633484+00:00
17624,371,2,3396,0.99,2022-03-12T06:51:11.306257+00:00
17625,372,1,2315,2.99,2022-04-30T07:21:21.668857+01
17626,372,1,2959,4.99,2022-06-10T05:31:41.490467+01
17627,372,1,3283,3.99,2022-05-29T17:29:03.321683+01
17628,373,1,1472,6.99,2022-02-18T06:13:16.897305+00:00
17629,373,1,3161,2.99,2022-05-26T19:27:48.625203+01
17630,374,1,1548,1.99,2022-06-20T01:25:29.482521+01
17631,374,2,2046,1.99,2022-06-05T11:21:41.03275+01
17632,374,2,2487,4.99,2022-06-26T04:05:41.976726+01
17633,374,2,2641,2.99,2022-06-24T05:22:33.518977+01
17634,375,2,1404,2.99,2022-04-13T15:42:43.90149+01
17635,375,1,1499,5.99,2022-05-23T06:33:47.163074+01
17636,375,1,2236,4.99,2022-02-03T07:18:53.706598+00:00
17637,376,2,1208,0.99,2022-02-02T02:31:14.375406+00:00
17638,376,1,2779,0.99,2022-06-28T22:04:11.562707+01
17639,377,2,2556,3.99,2022-02-17T15:52:54.108568+00:00
17640,377,1,3080,1.99,2022-02-27T19:14:54.999449+00:00
17641,377,2,3086,0.99,2022-03-24T18:54:22.586384+00:00
17642,377,2,3136,2.99,2022-05-13T01:17:49.83208+01
17643,377,2,3443,4.99,2022-05-12T23:15:03.480834+01
17644,378,2,1623,4.99,2022-03-31T04:53:00.632165+01
17645,378,1,1662,5.99,2022-04-23T11:23:45.717892+01
17646,378,2,2134,7.99,2022-04-10T17:05:22.561833+01
17647,378,2,2713,4.99,2022-03-04T12:49:33.367613+00:00
17648,379,1,1383,8.99,2022-05-26T05:17:22.122451+01
17649,379,1,2313,5.99,2022-06-08T20:56:10.814235+01
17650,379,1,2926,2.99,2022-02-16T16:18:45.688012+00:00
17651,380,1,1868,3.99,2022-06-22T04:57:17.087317+01
17652,380,1,1984,2.99,2022-03-20T03:31:18.661622+00:00
17653,380,1,2018,3.99,2022-03-17T22:54:06.963142+00:00
17654,380,1,2440,2.99,2022-02-04T10:44:30.457515+00:00
17655,380,1,2464,4.99,2022-02-27T17:59:19.650000+00:00
17656,380,2,2998,1.99,2022-07-24T12:31:48.2301+01
17657,380,2,3099,1.99,2022-03-06T17:36:02.980820+00:00
17658,380,1,3260,4.99,2022-05-25T16:35:11.079621+01
17659,381,1,1402,3.99,2022-03-11T19:48:36.396648+00:00
17660,381,1,1878,1.99,2022-06-15T07:31:07.535246+01
17661,381,2,2410,2.99,2022-02-04T06:01:37.863467+00:00
17662,381,1,2418,4.99,2022-05-19T09:08:21.393961+01
17663,381,2,3425,2.99,2022-03-28T01:43:21.748514+01
17664,382,1,2389,0.99,2022-03-29T17:47:58.245684+01
17665,382,1,2468,4.99,2022-07-11T22:40:41.959668+01
17666,382,1,2489,1.99,2022-05-15T05:49:09.179137+01
17667,382,1,2514,2.99,2022-02-02T21:06:36.611256+00:00
17668,382,2,3125,4.99,2022-07-15T09:41:03.042709+01
17669,383,1,1831,7.99,2022-02-16T18:15:40.724657+00:00
17670,383,2,2228,2.99,2022-03-09T23:27:50.509452+00:00
17671,383,1,2252,2.99,2022-02-22T20:21:43.948220+00:00
17672,383,2,2318,2.99,2022-03-01T09:45:27.408384+00:00
17673,383,1,2609,7.99,2022-02-13T18:19:56.750734+00:00
17674,383,1,3091,2.99,2022-06-05T12:29:29.867102+01
17675,384,1,1961,0.99,2022-05-17T18:49:37.816326+01
17676,384,2,2020,0.99,2022-03-04T02:40:17.212056+00:00
17677,384,1,2378,7.99,2022-07-25T03:50:37.106332+01
17678,384,2,2510,5.99,2022-03-14T13:01:00.549263+00:00
17679,384,2,2935,3.99,2022-03-17T12:28:07.449793+00:00
17680,384,1,3088,9.99,2022-07-03T11:48:19.682966+01
17681,384,2,3101,4.99,2022-07-19T06:32:50.687429+01
17682,385,1,1746,2.99,2022-03-11T16:59:06.539439+00:00
17683,385,1,1937,0.99,2022-03-28T14:57:31.734596+01
17684,385,1,3105,0.99,2022-01-29T22:01:24.157019+00:00
17685,386,2,1585,3.99,2022-01-26T15:38:44.367328+00:00
17686,386,1,1608,2.99,2022-06-14T17:10:39.955882+01
17687,386,2,1819,5.99,2022-05-19T13:47:38.843114+01
17688,386,1,2732,0.99,2022-04-14T21:43:13.20109+01
17689,386,1,3351,2.99,2022-03-27T16:41:58.552431+01
17690,387,1,1464,0.99,2022-03-28T19:37:52.212391+01
17691,387,2,1465,0.99,2022-06-16T19:48:10.347077+01
17692,387,1,2068,0.99,2022-07-07T17:13:34.73941+01
17693,387,2,2100,0.99,2022-05-20T22:57:44.890616+01
17694,387,2,2981,5.99,2022-04-05T21:41:53.144062+01
17695,387,2,3378,4.99,2022-03-29T03:56:09.500735+01
17696,388,2,1276,6.99,2022-02-07T00:50:18.273808+00:00
17697,388,1,2145,0.99,2022-04-16T12:06:05.163289+01
17698,388,1,2537,5.99,2022-05-19T09:00:37.828159+01
17699,388,1,2692,4.99,2022-04-03T12:17:31.538393+01
17700,388,2,3159,7.99,2022-03-24T12:38:36.093950+00:00
17701,389,1,1763,4.99,2022-03-22T18:57:45.900329+00:00
17702,389,1,1946,4.99,2022-06-18T06:52:09.183847+01
17703,389,1,2552,3.99,2022-05-21T10:53:22.963974+01
17704,390,2,1539,5.99,2022-06-26T11:20:12.65542+01
17705,390,2,1730,2.99,2022-02-03T16:09:24.316995+00:00
17706,390,2,1893,2.99,2022-03-28T19:43:05.429699+01
17707,390,1,2330,7.99,2022-03-04T02:12:21.378543+00:00
17708,390,1,3147,5.99,2022-07-24T11:18:57.453538+01
17709,391,2,1232,0.99,2022-05-11T12:55:35.361634+01
17710,391,2,1931,0.99,2022-06-08T09:01:21.130338+01
17711,391,1,2045,2.99,2022-06-01T07:05:23.097518+01
17712,391,1,2690,2.99,2022-03-27T05:55:30.37949+01
17713,391,2,3163,2.99,2022-07-18T05:58:25.810803+01
17714,392,2,1530,6.99,2022-05-26T07:58:51.138747+01
17715,392,2,1764,2.99,2022-04-10T08:24:59.606032+01
17716,392,2,2289,2.99,2022-04-18T22:16:21.603561+01
17717,392,2,2890,4.99,2022-01-31T00:41:09.532292+00:00
17718,393,1,1611,6.99,2022-05-02T01:30:06.754609+01
17719,393,2,1915,1.99,2022-07-10T04:04:33.99154+01
17720,393,2,2219,2.99,2022-07-02T12:02:44.628443+01
17721,393,1,2319,4.99,2022-03-19T05:53:49.584711+00:00
17722,393,2,3001,2.99,2022-07-12T06:58:07.636802+01
17723,394,2,1324,4.99,2022-04-09T13:19:24.330445+01
17724,395,1,1270,0.99,2022-05-05T23:09:51.684476+01
17725,395,1,1562,0.99,2022-06-14T17:52:40.312868+01
17726,395,2,1603,0.99,2022-02-17T17:43:12.445766+00:00
17727,395,1,3030,4.99,2022-06-02T04:37:23.293463+01
17728,395,1,3310,0.99,2022-02-20T08:30:21.738802+00:00
17729,395,1,3389,6.99,2022-06-05T15:26:19.859124+01
17730,396,2,1370,1.99,2022-02-08T12:22:43.114375+00:00
17731,396,2,1385,4.99,2022-06-23T05:17:03.925642+01
17732,396,2,1408,6.99,2022-05-02T07:45:25.952552+01
17733,397,1,1769,5.99,2022-02-25T05:42:45.620718+00:00
17734,397,2,3027,1.99,2022-06-19T21:09:45.569815+01
17735,398,2,1228,2.99,2022-04-13T03:01:23.85461+01
17736,398,1,2087,6.99,2022-07-01T15:18:52.584725+01
17737,398,2,3141,9.99,2022-01-24T12:31:08.469382+00:00
17738,399,2,2961,2.99,2022-06-04T18:52:53.41948+01
17739,399,1,3036,5.99,2022-02-25T18:09:38.537905+00:00
17740,400,2,1364,0.99,2022-05-01T14:03:28.499238+01
17741,400,1,1917,3.99,2022-03-18T11:58:23.590943+00:00
17742,400,2,1923,6.99,2022-06-29T20:13:56.586606+01
17743,402,2,1194,4.99,2022-03-19T10:13:54.280132+00:00
17744,402,2,2490,4.99,2022-07-20T09:22:49.223177+01
17745,402,2,2913,2.99,2022-06-28T13:45:15.426928+01
17746,403,2,1221,4.99,2022-06-30T17:19:36.401935+01
17747,403,1,1249,8.99,2022-06-25T13:03:30.586464+01
17748,403,2,2488,3.99,2022-03-30T20:37:11.820273+01
17749,403,1,2927,4.99,2022-07-07T22:51:51.485664+01
17750,403,2,3049,6.99,2022-05-05T20:38:40.741737+01
17751,403,1,3356,5.99,2022-03-27T15:44:47.173719+01
17752,404,2,1506,2.99,2022-02-12T11:38:48.824609+00:00
17753,404,2,1840,4.99,2022-02-11T03:46:36.065016+00:00
17754,404,1,2715,4.99,2022-05-27T16:10:22.215691+01
17755,404,1,2951,2.99,2022-05-01T13:58:23.086978+01
17756,405,2,1315,4.99,2022-02-23T07:53:07.516291+00:00
17757,405,1,1888,0.99,2022-05-07T01:09:12.771124+01
17758,405,2,1953,5.99,2022-05-18T14:40:30.165949+01
17759,405,2,2654,3.99,2022-04-17T21:25:24.571715+01
17760,405,1,3240,4.99,2022-02-05T05:10:53.553754+00:00
17761,405,1,3253,5.99,2022-02-09T06:12:27.955003+00:00
17762,406,1,2113,4.99,2022-04-24T20:28:30.60701+01
17763,406,2,2150,3.99,2022-07-26T12:19:06.581662+01
17764,406,1,2241,2.99,2022-07-13T07:15:14.29727+01
17765,406,2,2325,0.99,2022-06-03T22:46:00.900162+01
17766,406,2,2585,0.99,2022-04-03T10:56:20.730142+01
17767,406,1,3186,7.99,2022-04-24T03:54:33.264391+01
17768,406,1,3306,4.99,2022-04-14T04:42:54.205667+01
17769,407,1,1698,2.99,2022-02-22T22:57:57.107401+00:00
17770,407,2,2597,0.99,2022-02-27T05:54:15.981966+00:00
17771,408,2,2479,4.99,2022-06-30T04:15:39.912869+01
17772,408,1,2564,2.99,2022-03-07T07:56:17.853812+00:00
17773,408,2,2728,2.99,2022-02-23T01:37:55.915819+00:00
17774,409,2,1226,5.99,2022-02-05T00:32:24.019808+00:00
17775,409,2,2310,8.99,2022-05-31T17:00:28.405263+01
17776,410,1,1514,2.99,2022-03-09T12:08:17.042843+00:00
17777,410,1,2073,2.99,2022-05-15T19:02:31.799938+01
17778,410,1,2255,4.99,2022-06-11T04:41:23.312323+01
17779,410,2,2400,5.99,2022-03-04T23:21:57.030077+00:00
17780,410,2,2971,0.99,2022-02-03T22:33:55.048882+00:00
17781,410,1,3249,4.99,2022-04-04T08:06:00.069918+01
17782,411,1,1985,0.99,2022-02-13T11:21:33.308240+00:00
17783,411,2,1997,2.99,2022-01-28T03:05:52.012455+00:00
17784,411,2,2712,0.99,2022-06-11T02:29:57.419818+01
17785,412,1,3292,2.99,2022-03-27T10:44:43.70307+01
17786,413,2,2130,5.99,2022-02-07T01:05:12.704535+00:00
17787,413,2,2545,4.99,2022-06-26T12:18:41.473347+01
17788,414,1,2246,4.99,2022-07-05T01:54:45.27423+01
17789,414,1,2559,9.99,2022-05-28T21:42:51.228575+01
17790,414,1,3318,5.99,2022-05-27T04:59:03.423566+01
17791,415,2,1867,4.99,2022-03-05T11:39:33.669228+00:00
17792,415,1,3211,2.99,2022-04-25T15:07:20.422314+01
17793,416,2,1158,2.99,2022-03-21T21:41:09.801467+00:00
17794,416,1,1343,4.99,2022-06-29T12:57:17.72216+01
17795,416,2,1553,0.99,2022-03-24T17:20:02.129432+00:00
17796,416,2,1596,2.99,2022-03-01T08:07:54.706365+00:00
17797,416,2,1771,0.99,2022-02-07T02:27:07.914758+00:00
17798,417,1,1921,3.99,2022-07-19T13:16:07.920244+01
17799,418,1,2825,2.99,2022-07-23T05:05:03.933943+01
17800,418,2,2943,2.99,2022-06-21T22:33:37.888604+01
17801,418,2,2969,2.99,2022-05-19T09:26:44.938133+01
17802,419,2,2793,2.99,2022-04-04T06:17:42.317676+01
17803,420,2,2672,3.99,2022-03-21T18:36:58.309865+00:00
17804,420,1,2698,0.99,2022-07-12T06:18:14.587567+01
17805,420,1,2726,0.99,2022-03-13T17:48:37.416102+00:00
17806,421,1,1693,4.99,2022-04-15T04:48:12.981274+01
17807,421,2,2407,2.99,2022-02-21T15:11:56.672825+00:00
17808,421,1,3170,4.99,2022-02-18T06:14:32.821393+00:00
17809,422,1,1846,0.99,2022-05-10T17:57:53.63594+01
17810,422,1,1897,4.99,2022-03-26T09:08:53.495269+00:00
17811,422,2,2747,2.99,2022-06-02T04:03:39.153472+01
17812,422,1,2778,5.99,2022-06-13T05:11:42.548058+01
17813,423,1,1504,3.99,2022-02-13T20:16:18.464335+00:00
17814,423,2,1827,0.99,2022-07-11T07:38:15.993041+01
17815,423,1,2600,6.99,2022-05-16T22:21:04.732043+01
17816,423,2,2758,6.99,2022-03-16T06:49:36.339137+00:00
17817,423,1,3072,8.99,2022-05-06T12:09:51.179506+01
17818,424,2,3044,4.99,2022-07-12T01:04:51.591791+01
17819,424,1,3166,6.99,2022-01-27T01:45:01.808857+00:00
17820,424,2,3404,0.99,2022-07-17T03:38:16.376057+01
17821,425,1,3276,6.99,2022-06-23T04:45:32.57079+01
17822,426,1,1709,6.99,2022-02-08T09:26:17.750297+00:00
17823,426,1,1842,7.99,2022-07-09T05:29:24.068717+01
17824,426,1,2204,2.99,2022-01-25T07:28:48.956372+00:00
17825,426,1,2804,0.99,2022-05-15T17:13:07.768421+01
17826,426,1,3243,0.99,2022-03-08T16:35:57.328742+00:00
17827,427,1,1342,5.99,2022-03-23T14:55:54.805565+00:00
17828,427,2,1628,3.99,2022-05-11T06:03:02.533094+01
17829,427,1,1648,5.99,2022-03-21T21:39:03.180590+00:00
17830,427,1,1857,1.99,2022-03-15T22:53:50.764438+00:00
17831,427,2,2466,0.99,2022-02-05T11:23:34.663635+00:00
17832,428,1,1227,3.99,2022-06-27T17:31:17.123198+01
17833,428,2,1471,2.99,2022-07-26T10:11:55.881017+01
17834,428,1,1601,3.99,2022-02-27T19:13:04.553709+00:00
17835,428,1,2677,2.99,2022-07-13T21:32:37.475745+01
17836,428,2,3377,0.99,2022-05-05T16:13:27.102566+01
17837,429,2,1781,5.99,2022-07-19T19:49:09.386244+01
17838,429,2,1798,2.99,2022-02-24T20:36:32.163819+00:00
17839,429,2,1916,7.99,2022-05-12T06:05:22.24152+01
17840,429,1,3409,2.99,2022-05-09T22:07:47.594741+01
17841,430,2,1207,0.99,2022-04-26T19:30:09.815929+01
17842,430,1,1274,2.99,2022-02-08T03:35:29.855365+00:00
17843,430,1,1538,2.99,2022-03-09T05:08:53.241232+00:00
17844,430,1,1759,6.99,2022-04-09T20:39:14.750146+01
17845,430,2,2892,0.99,2022-06-09T09:55:51.01948+01
17846,430,2,3153,0.99,2022-05-17T02:49:08.19054+01
17847,431,2,1561,2.99,2022-05-01T05:34:03.027893+01
17848,431,1,2096,4.99,2022-06-27T18:06:46.342016+01
17849,431,1,2269,3.99,2022-04-30T03:37:17.706894+01
17850,431,2,2281,4.99,2022-02-02T20:03:45.001718+00:00
17851,431,2,2761,2.99,2022-05-13T12:37:24.034138+01
17852,431,2,3304,6.99,2022-05-12T05:22:51.665292+01
17853,431,2,3369,8.99,2022-03-01T12:56:54.518320+00:00
17854,432,2,1180,5.99,2022-06-01T03:25:48.313689+01
17855,432,2,1597,2.99,2022-03-08T18:03:14.474626+00:00
17856,432,2,3194,4.99,2022-03-11T18:02:25.356226+00:00
17857,434,1,1225,0.99,2022-01-30T10:17:40.134298+00:00
17858,434,2,1584,5.99,2022-07-19T22:13:05.416953+01
17859,434,2,2415,7.99,2022-04-08T05:07:45.072131+01
17860,434,1,2430,3.99,2022-03-28T12:30:31.343707+01
17861,434,1,2494,3.99,2022-04-15T22:22:04.044452+01
17862,434,1,3014,2.99,2022-04-02T00:23:10.494707+01
17863,434,2,3037,2.99,2022-07-16T15:30:58.089456+01
17864,435,2,1443,0.99,2022-06-27T20:24:49.839201+01
17865,435,1,2984,0.99,2022-05-26T00:02:25.785139+01
17866,436,1,2291,9.99,2022-03-02T09:34:07.677821+00:00
17867,437,2,2239,5.99,2022-06-18T14:39:53.66272+01
17868,437,1,2792,2.99,2022-02-21T20:18:57.461252+00:00
17869,437,2,3265,2.99,2022-01-28T09:13:39.904168+00:00
17870,438,1,1431,4.99,2022-07-26T11:05:55.156133+01
17871,438,2,1779,0.99,2022-01-25T02:32:26.207845+00:00
17872,438,2,2206,0.99,2022-02-20T12:54:59.913244+00:00
17873,438,1,2591,4.99,2022-05-09T05:23:13.44119+01
17874,438,1,3315,4.99,2022-05-25T21:15:01.276154+01
17875,438,2,3368,0.99,2022-03-15T13:00:22.663988+00:00
17876,439,1,1264,4.99,2022-06-16T10:09:05.980415+01
17877,439,2,1557,0.99,2022-04-03T12:20:46.404178+01
17878,439,2,2097,4.99,2022-02-11T19:53:13.920627+00:00
17879,439,1,2621,2.99,2022-02-07T04:25:12.748668+00:00
17880,439,1,2992,2.99,2022-01-25T19:12:35.124342+00:00
17881,439,1,3294,6.99,2022-07-08T05:51:10.903282+01
17882,441,1,1602,4.99,2022-04-07T12:44:24.659717+01
17883,441,2,2328,4.99,2022-03-14T15:55:48.682341+00:00
17884,442,1,1251,5.99,2022-07-03T08:06:29.021072+01
17885,442,2,1358,0.99,2022-06-01T06:32:53.851791+01
17886,442,2,1576,8.99,2022-07-16T20:30:20.202801+01
17887,442,1,1774,2.99,2022-05-24T03:05:58.698378+01
17888,443,1,2871,2.99,2022-02-06T11:10:56.653270+00:00
17889,444,1,1239,0.99,2022-05-15T05:53:25.287719+01
17890,444,2,1397,3.99,2022-05-26T09:55:52.829231+01
17891,444,2,1441,1.99,2022-06-03T14:24:47.040966+01
17892,444,1,2551,4.99,2022-03-05T13:48:15.917921+00:00
17893,444,2,3301,7.99,2022-05-20T15:52:44.48706+01
17894,444,2,3415,5.99,2022-07-23T14:41:42.251978+01
17895,446,1,2248,4.99,2022-04-07T04:36:56.271396+01
17896,446,2,2335,3.99,2022-03-02T05:02:41.289771+00:00
17897,446,2,2520,6.99,2022-03-06T20:32:25.459017+00:00
17898,446,2,2710,0.99,2022-02-01T01:33:13.535014+00:00
17899,446,1,3060,2.99,2022-04-19T14:55:30.0058+01
17900,446,2,3168,0.99,2022-04-24T16:28:52.277551+01
17901,447,2,1230,0.99,2022-02-13T17:55:19.712606+00:00
17902,447,2,1890,2.99,2022-07-03T17:22:05.259679+01
17903,447,1,2025,4.99,2022-02-13T10:48:11.397595+00:00
