customer_id,staff_id,rental_id,amount,payment_date
475,1,10357,0.99,2022-02-01T02:54:24.889258+00:00
476,1,10826,6.99,2022-02-19T07:57:14.771116+00:00
479,2,10303,4.99,2022-02-21T18:41:58.998605+00:00
479,2,11109,4.99,2022-02-06T15:35:05.061092+00:00
479,1,13974,2.99,2022-02-15T17:48:22.780683+00:00
482,2,10824,4.99,2022-02-08T09:42:15.053709+00:00
482,2,14891,6.99,2022-02-12T03:03:19.688876+00:00
482,1,15849,5.99,2022-02-07T05:49:00.251578+00:00
484,1,12993,7.99,2022-02-15T15:29:18.532677+00:00
485,2,12487,0.99,2022-02-13T06:40:10.371053+00:00
486,2,12609,2.99,2022-02-17T15:17:05.743335+00:00
486,2,14251,4.99,2022-02-13T05:18:58.670705+00:00
487,2,10877,5.99,2022-02-14T10:15:38.618439+00:00
487,1,10978,9.99,2022-02-25T11:10:34.875564+00:00
488,2,10474,5.99,2022-02-18T10:04:40.852214+00:00
488,2,12483,5.99,2022-02-11T06:04:51.406924+00:00
488,2,13446,4.99,2022-02-25T07:26:37.884913+00:00
490,2,15276,2.99,2022-02-13T10:16:20.292527+00:00
491,1,11048,4.99,2022-02-08T02:04:44.702038+00:00
492,2,12971,4.99,2022-02-19T08:16:16.997064+00:00
494,2,14634,5.99,2022-02-17T03:22:58.062975+00:00
495,2,12837,0.99,2022-02-13T03:42:06.366051+00:00
496,2,11448,4.99,2022-02-26T08:27:17.380959+00:00
496,2,14013,6.99,2022-02-20T08:41:45.259870+00:00
496,2,15750,2.99,2022-02-13T00:48:56.770520+00:00
497,1,12123,0.99,2022-02-26T01:49:29.082407+00:00
499,1,11513,7.99,2022-02-24T04:03:04.383462+00:00
499,1,12354,7.99,2022-02-18T03:00:47.909068+00:00
500,1,10947,6.99,2022-02-21T21:39:06.649485+00:00
500,1,12639,2.99,2022-02-09T20:51:34.373188+00:00
503,2,12370,2.99,2022-02-12T18:51:25.378927+00:00
503,1,15692,4.99,2022-02-10T04:29:18.923360+00:00
504,2,11569,2.99,2022-02-06T05:22:02.747952+00:00
504,1,12769,1.99,2022-02-10T05:43:08.224015+00:00
504,1,15723,8.99,2022-02-11T17:53:28.268597+00:00
505,2,13612,3.99,2022-02-22T09:28:59.074612+00:00
506,2,13767,0.99,2022-02-19T08:42:38.322115+00:00
508,1,10746,8.99,2022-02-18T00:08:00.200890+00:00
508,1,11365,2.99,2022-02-09T23:53:32.235017+00:00
508,2,11447,6.99,2022-02-15T02:48:21.731336+00:00
508,1,15195,4.99,2022-02-12T05:37:45.285911+00:00
509,2,10988,5.99,2022-02-06T05:15:23.384719+00:00
509,1,11814,6.99,2022-02-06T15:23:27.278023+00:00
509,2,14045,4.99,2022-02-15T09:14:36.122240+00:00
510,2,10265,7.99,2022-02-10T09:47:18.166020+00:00
511,2,12110,6.99,2022-02-13T02:07:01.452121+00:00
513,1,11165,2.99,2022-02-11T11:59:37.528269+00:00
513,2,14844,7.99,2022-02-23T08:28:40.848730+00:00
514,2,13344,3.99,2022-02-15T04:43:30.063923+00:00
515,1,11691,3.99,2022-02-20T07:20:54.196758+00:00
515,2,15274,4.99,2022-02-06T11:25:34.477874+00:00
516,1,14932,0.99,2022-02-03T05:11:05.308780+00:00
517,2,10433,4.99,2022-02-03T00:06:44.564099+00:00
517,2,14190,4.99,2022-02-20T05:13:00.513648+00:00
518,1,14149,4.99,2022-02-01T21:16:36.859709+00:00
519,2,12924,2.99,2022-02-10T12:35:37.583233+00:00
520,2,13438,2.99,2022-02-27T12:13:51.272452+00:00
522,2,12494,6.99,2022-02-04T10:20:01.876986+00:00
522,2,14467,2.99,2022-02-17T00:39:45.687655+00:00
524,2,14046,4.99,2022-02-17T14:20:42.195500+00:00
525,1,11660,1.99,2022-02-08T05:43:26.623578+00:00
526,2,13224,8.99,2022-02-08T18:33:25.327739+00:00
527,1,15144,2.99,2022-02-23T13:52:45.870786+00:00
528,2,13518,2.99,2022-02-10T00:37:34.980173+00:00
528,2,14148,2.99,2022-02-24T04:54:24.749732+00:00
529,1,12622,3.99,2022-02-24T09:38:58.023553+00:00
529,1,13011,4.99,2022-02-05T17:11:08.613105+00:00
529,2,13946,9.99,2022-02-26T18:24:03.138391+00:00
529,2,14449,4.99,2022-02-21T08:12:29.409945+00:00
530,2,10504,4.99,2022-02-25T12:46:42.172188+00:00
530,1,12387,2.99,2022-02-08T10:00:28.022889+00:00
531,2,11026,4.99,2022-02-08T11:23:01.075673+00:00
531,1,11666,2.99,2022-02-28T07:46:05.197144+00:00
532,2,12295,5.99,2022-02-07T00:05:56.526126+00:00
534,2,13294,0.99,2022-02-14T02:49:34.671807+00:00
534,2,14816,1.99,2022-02-21T02:38:18.722696+00:00
535,2,11736,8.99,2022-02-26T17:50:59.096108+00:00
535,2,12673,4.99,2022-02-05T23:40:58.405660+00:00
537,2,12984,4.99,2022-02-11T08:09:22.063900+00:00
537,2,14506,0.99,2022-02-10T22:50:31.685988+00:00
537,1,15149,2.99,2022-02-04T18:16:40.205926+00:00
538,2,10701,3.99,2022-02-11T17:15:02.606216+00:00
538,1,10732,5.99,2022-02-22T20:08:20.294872+00:00
539,2,13778,5.99,2022-02-28T13:05:16.988732+00:00
541,2,13239,4.99,2022-02-24T20:14:02.022469+00:00
541,2,15141,3.99,2022-02-04T09:17:58.113794+00:00
542,1,10280,4.99,2022-02-12T00:59:15.495065+00:00
543,2,10257,0.99,2022-02-03T18:05:15.835225+00:00
544,2,14651,8.99,2022-02-12T04:46:40.533815+00:00
544,1,15605,4.99,2022-02-23T10:23:42.732771+00:00
545,2,12667,10.99,2022-02-01T21:18:50.047638+00:00
545,1,15585,0.99,2022-02-06T13:13:12.687541+00:00
546,2,10370,0.99,2022-02-14T21:28:51.956570+00:00
546,1,11797,4.99,2022-02-02T11:36:27.956535+00:00
547,1,10903,2.99,2022-02-19T05:12:06.927388+00:00
547,1,10980,4.99,2022-02-26T02:59:37.542326+00:00
547,2,12943,2.99,2022-02-03T04:19:07.304891+00:00
547,2,14884,4.99,2022-02-24T11:08:56.702755+00:00
548,2,14188,0.99,2022-02-10T19:44:07.782207+00:00
551,2,11380,0.99,2022-02-06T04:05:40.538338+00:00
551,2,12868,0.99,2022-02-25T07:07:17.035508+00:00
552,2,12433,4.99,2022-02-08T16:13:36.677657+00:00
553,1,13972,2.99,2022-02-26T22:27:09.151243+00:00
554,2,13139,4.99,2022-02-06T19:35:16.240260+00:00
555,1,12388,2.99,2022-02-08T12:19:05.386565+00:00
556,2,10518,6.99,2022-02-08T01:19:10.461378+00:00
556,2,11804,3.99,2022-02-16T08:04:10.944059+00:00
556,1,14176,2.99,2022-02-12T07:46:00.496399+00:00
557,2,15914,0.99,2022-02-07T20:31:53.180041+00:00
558,2,13566,5.99,2022-02-17T17:25:32.806403+00:00
558,1,14286,5.99,2022-02-25T04:47:46.256730+00:00
559,2,13248,6.99,2022-02-25T17:01:33.277864+00:00
559,1,13845,5.99,2022-02-09T10:09:55.824356+00:00
560,2,10480,4.99,2022-02-23T18:27:09.348655+00:00
560,1,15352,6.99,2022-02-13T09:30:30.389629+00:00
561,2,10317,2.99,2022-02-09T16:27:28.517337+00:00
562,1,15900,1.99,2022-02-08T22:54:22.226160+00:00
563,2,13863,9.99,2022-02-28T15:39:07.580841+00:00
564,2,10352,1.99,2022-02-05T09:13:17.267943+00:00
564,1,14593,0.99,2022-02-09T01:04:40.285573+00:00
565,1,11588,3.99,2022-02-14T17:18:30.423167+00:00
565,1,11795,2.99,2022-02-07T08:27:13.780722+00:00
566,2,10289,6.99,2022-02-11T04:59:49.598749+00:00
566,2,11129,2.99,2022-02-01T01:26:05.031008+00:00
566,2,13762,4.99,2022-02-19T08:26:05.819733+00:00
571,2,13266,2.99,2022-02-15T14:25:41.579434+00:00
572,1,11526,4.99,2022-02-27T03:43:54.277380+00:00
572,2,13377,1.99,2022-02-19T03:55:12.868137+00:00
573,1,11043,0.99,2022-02-25T03:44:10.294125+00:00
573,1,12269,6.99,2022-02-28T23:19:09.996415+00:00
574,2,11775,3.99,2022-02-07T04:21:36.089982+00:00
574,2,14941,2.99,2022-02-14T17:48:11.245380+00:00
575,2,10629,7.99,2022-02-08T00:54:37.752902+00:00
575,2,15749,4.99,2022-02-17T16:43:17.988384+00:00
577,1,10487,0.99,2022-02-20T03:00:57.326979+00:00
577,2,16003,4.99,2022-02-08T08:46:34.314166+00:00
578,1,11199,7.99,2022-02-17T14:51:48.004724+00:00
579,1,11494,3.99,2022-02-01T08:21:22.282203+00:00
580,1,10723,3.99,2022-02-10T06:28:59.311200+00:00
580,2,12670,2.99,2022-02-17T05:24:51.909531+00:00
582,1,11708,2.99,2022-02-25T05:51:27.504878+00:00
582,1,14568,0.99,2022-02-13T22:04:22.551863+00:00
583,2,10800,4.99,2022-02-08T07:45:37.168998+00:00
584,2,12541,2.99,2022-02-13T09:35:43.835850+00:00
584,1,14930,1.99,2022-02-07T02:00:42.480951+00:00
585,1,11285,9.99,2022-02-09T06:31:28.620591+00:00
585,2,13593,3.99,2022-02-09T13:26:04.978184+00:00
586,1,11763,0.99,2022-02-08T09:39:41.929310+00:00
587,2,10224,4.99,2022-02-20T00:30:48.226013+00:00
587,1,11078,2.99,2022-02-06T10:40:37.381140+00:00
587,2,15348,2.99,2022-02-13T05:28:48.144960+00:00
589,2,12933,8.99,2022-02-25T12:41:52.139907+00:00
589,1,14544,0.99,2022-02-15T09:09:20.314470+00:00
589,2,15917,5.99,2022-02-26T05:36:43.969310+00:00
591,1,12547,4.99,2022-02-25T11:09:36.642567+00:00
592,2,12619,0.99,2022-02-19T23:31:13.316395+00:00
593,2,10533,3.99,2022-02-03T01:37:16.225497+00:00
593,1,14408,5.99,2022-02-25T21:32:15.010502+00:00
595,1,10729,2.99,2022-02-16T11:05:52.915050+00:00
595,1,10932,2.99,2022-02-04T00:15:46.003328+00:00
595,1,14334,0.99,2022-02-27T17:34:06.418742+00:00
595,2,15994,0.99,2022-02-01T05:42:59.832983+00:00
596,1,13648,4.99,2022-02-02T07:18:04.033986+00:00
596,1,14050,3.99,2022-02-08T21:13:26.807311+00:00
597,1,11880,5.99,2022-02-15T23:41:50.624488+00:00
597,2,13019,2.99,2022-02-12T03:20:19.366667+00:00
597,1,15469,4.99,2022-02-19T02:23:56.140954+00:00
598,2,12601,2.99,2022-02-21T05:26:03.205038+00:00
598,2,15307,2.99,2022-02-11T20:07:26.858378+00:00
598,1,15443,7.99,2022-02-24T20:02:09.282857+00:00
599,1,14599,4.99,2022-02-06T02:24:04.034522+00:00
599,2,15725,2.99,2022-02-09T04:40:10.764891+00:00
202,1,13196,4.99,2022-02-09T04:00:22.811397+00:00
202,1,14019,3.99,2022-02-10T13:30:54.749859+00:00
202,2,15772,4.99,2022-02-19T01:32:41.037418+00:00
203,2,14505,5.99,2022-02-24T09:53:36.980740+00:00
204,1,12737,6.99,2022-02-22T00:03:39.146627+00:00
204,1,13084,0.99,2022-02-19T04:33:43.931272+00:00
204,2,14163,4.99,2022-02-14T04:21:03.648409+00:00
204,1,15364,4.99,2022-02-01T20:31:20.939015+00:00
206,2,13263,10.99,2022-02-02T01:21:53.214423+00:00
206,2,13550,9.99,2022-02-21T11:52:00.825433+00:00
1,2,10437,4.99,2022-02-05T22:36:58.729730+00:00
1,1,15315,5.99,2022-02-19T19:34:21.993082+00:00
3,2,12556,4.99,2022-02-19T11:46:56.708871+00:00
4,1,12151,2.99,2022-02-11T18:08:56.281444+00:00
4,2,12294,8.99,2022-02-14T08:15:41.544669+00:00
5,1,11179,4.99,2022-02-10T11:31:29.125748+00:00
5,1,12145,9.99,2022-02-09T16:25:41.096189+00:00
5,1,13063,1.99,2022-02-09T18:32:27.952170+00:00
6,1,11727,0.99,2022-02-12T09:59:20.309201+00:00
6,2,12254,2.99,2022-02-24T17:19:16.183927+00:00
8,1,15764,2.99,2022-02-25T04:45:31.573200+00:00
9,1,10454,4.99,2022-02-19T13:17:20.906454+00:00
9,1,12309,2.99,2022-02-08T12:15:51.436610+00:00
9,2,12652,4.99,2022-02-17T07:26:39.173799+00:00
11,2,11502,0.99,2022-02-08T16:52:47.263060+00:00
12,2,11497,0.99,2022-02-27T13:27:43.043426+00:00
12,2,13519,0.99,2022-02-28T03:46:49.936388+00:00
12,2,14240,4.99,2022-02-27T03:57:25.545382+00:00
13,2,11761,5.99,2022-02-01T10:30:56.074156+00:00
15,1,15897,4.99,2022-02-21T22:28:13.347198+00:00
16,2,10687,2.99,2022-02-26T17:24:12.018070+00:00
16,2,11308,0.99,2022-02-26T09:40:57.530741+00:00
18,2,13490,0.99,2022-02-16T09:14:10.781090+00:00
19,1,12211,9.99,2022-02-13T20:27:35.568049+00:00
19,1,14101,4.99,2022-02-08T11:37:02.473415+00:00
19,1,15047,2.99,2022-02-05T13:12:31.809772+00:00
20,1,10616,7.99,2022-02-12T21:56:04.254273+00:00
20,1,11821,0.99,2022-02-18T11:05:14.689104+00:00
20,1,13137,4.99,2022-02-13T04:02:00.694410+00:00
20,2,13317,2.99,2022-02-09T13:17:19.878223+00:00
20,2,14613,2.99,2022-02-08T12:19:45.898134+00:00
21,2,11970,0.99,2022-02-24T16:16:00.189447+00:00
21,2,12131,2.99,2022-02-03T10:07:29.684816+00:00
21,2,14446,2.99,2022-02-05T09:54:40.692105+00:00
21,1,14869,4.99,2022-02-23T00:57:10.652701+00:00
22,1,12124,2.99,2022-02-04T11:50:38.313087+00:00
22,2,12809,0.99,2022-02-21T09:14:24.781750+00:00
22,1,15793,4.99,2022-02-17T18:51:55.619530+00:00
23,2,11501,2.99,2022-02-09T01:09:49.974799+00:00
25,1,14193,4.99,2022-02-16T13:43:11.065422+00:00
27,1,10852,4.99,2022-02-21T03:15:10.825513+00:00
27,1,12531,2.99,2022-02-10T13:22:14.655063+00:00
28,2,12190,2.99,2022-02-10T17:34:08.890998+00:00
29,2,12615,6.99,2022-02-18T05:56:28.015238+00:00
30,1,12546,2.99,2022-02-19T13:10:34.169834+00:00
30,1,13682,4.99,2022-02-22T09:35:53.530602+00:00
30,1,15544,4.99,2022-02-14T22:46:12.575269+00:00
31,2,12085,4.99,2022-02-16T06:50:58.965663+00:00
31,1,12377,0.99,2022-02-13T21:47:30.362602+00:00
32,2,11831,4.99,2022-02-04T22:08:20.989799+00:00
33,1,15096,5.99,2022-02-25T05:19:26.773653+00:00
34,2,11701,4.99,2022-02-14T12:55:54.842688+00:00
34,2,13949,2.99,2022-02-13T23:29:23.808278+00:00
34,2,14701,7.99,2022-02-10T03:55:06.763645+00:00
36,2,15657,4.99,2022-02-26T22:59:56.021659+00:00
39,2,10269,4.99,2022-02-05T20:49:37.702367+00:00
39,1,10639,9.99,2022-02-19T19:30:38.772401+00:00
39,2,15124,5.99,2022-02-18T15:37:46.965023+00:00
40,2,12396,9.99,2022-02-19T16:19:01.694630+00:00
40,1,15193,2.99,2022-02-19T04:17:19.776111+00:00
41,2,12147,2.99,2022-02-04T15:02:25.262537+00:00
42,2,12499,2.99,2022-02-25T02:15:10.653200+00:00
43,2,14837,4.99,2022-02-27T23:45:09.330257+00:00
43,2,15800,6.99,2022-02-28T13:08:03.874946+00:00
44,1,12790,6.99,2022-02-03T05:01:12.603552+00:00
44,2,15054,2.99,2022-02-28T02:25:47.615998+00:00
45,1,10507,2.99,2022-02-06T04:48:22.937068+00:00
45,1,11725,2.99,2022-02-19T03:42:48.198898+00:00
45,2,13394,4.99,2022-02-05T13:45:09.111195+00:00
45,1,14576,6.99,2022-02-03T17:32:44.728400+00:00
46,1,10827,5.99,2022-02-11T23:13:24.902618+00:00
46,1,15438,2.99,2022-02-04T04:54:53.468297+00:00
46,1,15708,0.99,2022-02-16T15:54:40.277611+00:00
47,2,11477,5.99,2022-02-08T07:10:04.750676+00:00
49,1,10266,0.99,2022-02-13T00:01:40.259047+00:00
49,1,10814,2.99,2022-02-04T23:53:25.403758+00:00
50,2,10485,7.99,2022-02-10T06:25:05.873905+00:00
50,2,11053,3.99,2022-02-01T10:38:38.119718+00:00
50,1,14054,4.99,2022-02-14T12:17:09.759189+00:00
51,1,10780,2.99,2022-02-07T11:45:51.332795+00:00
51,1,10894,0.99,2022-02-16T09:50:28.630426+00:00
52,2,12520,0.99,2022-02-13T20:29:54.580748+00:00
53,2,13789,2.99,2022-02-16T03:34:09.898909+00:00
53,2,14811,0.99,2022-02-20T06:52:24.811724+00:00
54,1,12526,2.99,2022-02-14T09:50:02.961288+00:00
54,1,14215,4.99,2022-02-16T03:06:00.591384+00:00
54,1,15226,10.99,2022-02-24T02:38:51.609761+00:00
55,1,12776,4.99,2022-02-13T19:27:23.130300+00:00
55,2,12972,1.99,2022-02-27T04:19:28.914722+00:00
56,2,10356,6.99,2022-02-05T00:57:33.381791+00:00
56,1,11358,5.99,2022-02-09T12:48:35.130105+00:00
56,2,14534,0.99,2022-02-01T06:28:14.876017+00:00
58,2,12292,8.99,2022-02-14T02:36:33.232891+00:00
59,1,14135,5.99,2022-02-13T20:53:03.496516+00:00
60,1,15318,2.99,2022-02-14T08:54:33.966416+00:00
61,2,10549,0.99,2022-02-10T09:01:04.916880+00:00
61,1,13450,0.99,2022-02-21T07:18:42.813689+00:00
61,2,15089,6.99,2022-02-19T14:27:11.049984+00:00
62,1,11297,5.99,2022-02-27T06:05:37.941013+00:00
62,2,13512,8.99,2022-02-18T07:07:15.369441+00:00
62,1,15464,6.99,2022-02-18T18:29:32.250800+00:00
66,2,14351,2.99,2022-02-27T06:26:43.073808+00:00
67,1,13652,2.99,2022-02-19T23:22:50.866699+00:00
69,1,11943,3.99,2022-02-20T21:44:24.708614+00:00
69,2,14311,3.99,2022-02-25T20:51:24.418696+00:00
69,2,14685,0.99,2022-02-09T16:13:45.986952+00:00
69,1,15547,2.99,2022-02-03T21:36:16.470671+00:00
72,1,11679,4.99,2022-02-09T04:03:50.205050+00:00
72,2,15146,2.99,2022-02-13T09:12:22.432524+00:00
73,2,11609,3.99,2022-02-10T01:13:26.088593+00:00
73,2,16002,2.99,2022-02-26T08:40:21.518531+00:00
74,2,12477,3.99,2022-02-05T21:03:40.343781+00:00
74,1,15286,4.99,2022-02-28T06:45:22.668974+00:00
75,2,15928,5.99,2022-02-25T08:45:32.061891+00:00
76,2,13697,3.99,2022-02-22T10:00:10.848963+00:00
77,2,13752,9.99,2022-02-26T20:46:00.574479+00:00
77,2,14530,4.99,2022-02-21T18:17:28.126182+00:00
78,2,10350,3.99,2022-02-04T20:32:22.979439+00:00
78,1,10590,2.99,2022-02-07T06:07:52.363960+00:00
78,2,12474,8.99,2022-02-09T22:22:49.030445+00:00
78,2,14620,2.99,2022-02-16T18:00:09.802089+00:00
80,2,11839,0.99,2022-02-18T06:46:00.066589+00:00
80,2,12468,2.99,2022-02-06T03:23:35.992977+00:00
80,2,13395,0.99,2022-02-08T01:28:30.028890+00:00
80,1,16012,5.99,2022-02-16T08:49:10.067667+00:00
81,1,15823,4.99,2022-02-06T23:04:21.558909+00:00
82,1,11093,4.99,2022-02-25T00:12:22.474584+00:00
82,2,14892,4.99,2022-02-27T05:47:12.396153+00:00
84,1,15255,2.99,2022-02-10T16:41:23.376943+00:00
85,2,12036,0.99,2022-02-01T08:25:58.859143+00:00
86,1,13874,2.99,2022-02-18T13:26:14.107466+00:00
86,1,15715,1.99,2022-02-15T13:46:14.377228+00:00
86,2,15940,5.99,2022-02-27T00:01:21.422611+00:00
87,1,13479,0.99,2022-02-15T15:25:09.120162+00:00
87,1,14566,2.99,2022-02-08T14:53:37.995219+00:00
88,1,11056,6.99,2022-02-10T15:09:14.115516+00:00
89,1,13823,2.99,2022-02-16T19:21:16.722981+00:00
91,2,11418,0.99,2022-02-24T19:36:48.605982+00:00
93,2,11271,5.99,2022-02-20T13:22:15.755800+00:00
95,2,13516,7.99,2022-02-14T16:41:45.024849+00:00
96,2,11864,4.99,2022-02-09T10:42:11.147852+00:00
96,2,12525,4.99,2022-02-09T11:19:57.427306+00:00
96,1,14462,3.99,2022-02-19T18:07:10.590319+00:00
97,2,14323,4.99,2022-02-04T17:12:02.136173+00:00
98,2,10694,3.99,2022-02-03T23:21:16.812980+00:00
98,1,11635,5.99,2022-02-18T20:21:16.827471+00:00
98,1,11730,2.99,2022-02-04T09:50:50.918905+00:00
98,2,14459,1.99,2022-02-10T09:11:49.087561+00:00
101,1,12471,4.99,2022-02-11T20:41:48.779757+00:00
102,1,11183,4.99,2022-02-19T17:41:39.182852+00:00
102,2,12495,4.99,2022-02-12T03:03:19.538497+00:00
106,2,11436,0.99,2022-02-23T02:04:36.837932+00:00
108,2,11445,6.99,2022-02-13T17:14:45.660944+00:00
108,1,16001,2.99,2022-02-17T22:55:25.290162+00:00
109,2,10892,3.99,2022-02-23T07:33:42.598306+00:00
111,2,13525,5.99,2022-02-02T04:24:58.919638+00:00
111,1,14949,0.99,2022-02-09T03:23:54.747286+00:00
112,1,14358,0.99,2022-02-06T05:53:54.036921+00:00
113,1,10378,0.99,2022-02-24T16:58:38.381978+00:00
114,1,15528,2.99,2022-02-15T04:49:45.041075+00:00
115,2,12366,0.99,2022-02-20T13:19:12.372636+00:00
116,2,10250,1.99,2022-02-16T21:20:46.376591+00:00
116,2,14763,11.99,2022-02-11T03:52:25.634006+00:00
116,1,14907,2.99,2022-02-16T06:33:23.012319+00:00
117,2,14854,2.99,2022-02-24T19:19:12.120345+00:00
118,2,14394,5.99,2022-02-02T19:37:50.917386+00:00
118,1,14924,2.99,2022-02-28T15:25:53.295916+00:00
118,1,15731,0.99,2022-02-17T18:21:47.557865+00:00
119,2,12576,2.99,2022-02-27T00:42:31.924989+00:00
119,2,14659,0.99,2022-02-23T22:58:50.360651+00:00
120,2,11133,0.99,2022-02-18T14:40:54.274346+00:00
121,1,14177,4.99,2022-02-21T01:08:12.515010+00:00
122,1,10626,1.99,2022-02-21T02:22:15.034172+00:00
122,1,13812,4.99,2022-02-21T07:09:23.708938+00:00
123,1,13668,2.99,2022-02-23T16:34:17.298197+00:00
125,1,11806,4.99,2022-02-21T17:49:01.900742+00:00
125,1,11999,0.99,2022-02-04T02:41:47.319352+00:00
125,1,12075,4.99,2022-02-27T02:02:12.432614+00:00
126,1,16007,7.99,2022-02-13T08:46:48.396531+00:00
127,1,10973,7.99,2022-02-04T14:12:02.510417+00:00
127,2,15736,5.99,2022-02-24T21:50:29.069919+00:00
128,2,13181,5.99,2022-02-01T05:55:39.203704+00:00
128,2,14157,0.99,2022-02-06T17:28:31.468683+00:00
129,1,13919,4.99,2022-02-02T20:52:44.513659+00:00
130,1,11811,2.99,2022-02-27T20:10:58.553017+00:00
131,2,12263,0.99,2022-02-04T14:58:26.082293+00:00
131,2,13346,7.99,2022-02-24T20:43:48.837376+00:00
133,2,13323,2.99,2022-02-03T01:55:13.225676+00:00
133,2,13910,2.99,2022-02-09T14:30:03.681175+00:00
134,2,15963,2.99,2022-02-24T00:21:36.262601+00:00
135,2,15908,2.99,2022-02-03T22:24:25.099579+00:00
137,2,10595,4.99,2022-02-11T22:34:43.129750+00:00
137,1,13148,0.99,2022-02-06T05:45:02.030187+00:00
138,1,14194,1.99,2022-02-16T13:45:07.685140+00:00
139,1,14788,2.99,2022-02-12T07:37:51.984176+00:00
139,1,15743,0.99,2022-02-14T03:22:23.901767+00:00
140,2,13053,10.99,2022-02-26T18:07:39.975507+00:00
140,1,15852,2.99,2022-02-16T12:01:34.396046+00:00
142,1,13959,0.99,2022-02-08T22:51:59.736504+00:00
142,2,15333,2.99,2022-02-22T07:05:21.433867+00:00
143,1,11278,6.99,2022-02-01T22:31:38.730819+00:00
143,1,15250,5.99,2022-02-18T04:42:01.424919+00:00
144,1,15753,7.99,2022-02-17T11:15:27.177099+00:00
145,1,12637,2.99,2022-02-17T05:42:22.001996+00:00
145,2,12785,2.99,2022-02-13T21:06:58.894634+00:00
147,2,13670,3.99,2022-02-22T21:16:39.411546+00:00
148,2,10830,6.99,2022-02-10T05:07:03.606642+00:00
148,2,14184,6.99,2022-02-26T08:42:50.786323+00:00
148,2,14713,0.99,2022-02-14T02:36:25.910892+00:00
148,2,15379,8.99,2022-02-04T20:47:27.178395+00:00
149,2,10737,7.99,2022-02-14T23:41:28.384628+00:00
150,1,10686,2.99,2022-02-25T11:17:53.283850+00:00
150,2,11123,2.99,2022-02-27T20:55:48.049662+00:00
150,2,13255,8.99,2022-02-06T08:14:53.872807+00:00
150,2,14454,2.99,2022-02-02T00:11:19.588628+00:00
150,1,14663,0.99,2022-02-17T12:37:39.531156+00:00
152,2,13484,0.99,2022-02-13T12:25:42.581621+00:00
153,2,11368,4.99,2022-02-10T10:58:48.475490+00:00
153,1,12103,1.99,2022-02-09T23:19:55.756697+00:00
154,2,13861,4.99,2022-02-09T08:38:44.701887+00:00
156,2,14831,4.99,2022-02-11T05:16:34.233564+00:00
158,2,12421,5.99,2022-02-26T23:12:32.503171+00:00
158,2,14028,0.99,2022-02-19T21:00:40.066840+00:00
159,2,11225,4.99,2022-02-18T20:21:05.055465+00:00
162,2,11012,0.99,2022-02-28T11:47:25.650950+00:00
162,1,13288,4.99,2022-02-02T21:26:50.283959+00:00
162,1,15332,4.99,2022-02-14T01:03:17.557493+00:00
163,2,11940,4.99,2022-02-26T01:35:02.710051+00:00
163,1,15520,8.99,2022-02-02T14:03:06.755161+00:00
163,1,15847,0.99,2022-02-17T10:51:45.647295+00:00
165,1,11484,2.99,2022-02-24T15:13:35.568775+00:00
166,2,14281,2.99,2022-02-18T14:21:50.572870+00:00
166,1,15213,5.99,2022-02-20T02:05:12.855308+00:00
167,1,12642,4.99,2022-02-15T07:49:34.217777+00:00
167,1,12978,4.99,2022-02-10T11:23:21.384606+00:00
167,1,13870,1.99,2022-02-14T15:59:34.176954+00:00
167,1,15050,0.99,2022-02-07T16:05:39.907705+00:00
167,2,15478,0.99,2022-02-28T04:10:12.380125+00:00
168,2,10270,0.99,2022-02-24T06:11:14.171524+00:00
168,1,11631,1.99,2022-02-05T19:55:59.401950+00:00
168,1,13018,8.99,2022-02-25T00:00:44.161398+00:00
168,2,13532,4.99,2022-02-17T12:10:25.113285+00:00
170,2,10481,5.99,2022-02-01T14:28:13.946003+00:00
171,2,13087,6.99,2022-02-01T19:13:06.900019+00:00
172,2,13937,4.99,2022-02-28T08:26:42.248606+00:00
174,2,12886,5.99,2022-02-05T10:06:25.312508+00:00
175,2,13833,6.99,2022-02-24T15:39:00.316999+00:00
176,1,12299,2.99,2022-02-15T20:32:04.561467+00:00
177,1,10661,2.99,2022-02-23T21:47:58.274176+00:00
177,1,10710,0.99,2022-02-15T18:05:01.458503+00:00
177,2,11662,6.99,2022-02-07T22:18:28.632668+00:00
178,2,11884,6.99,2022-02-02T18:02:11.434707+00:00
180,1,13283,2.99,2022-02-09T22:25:51.622122+00:00
180,1,14109,0.99,2022-02-25T02:53:32.096333+00:00
181,2,12939,2.99,2022-02-04T19:53:26.838016+00:00
182,1,13285,2.99,2022-02-24T05:23:25.752586+00:00
182,1,14953,6.99,2022-02-26T02:31:27.864051+00:00
183,2,10620,5.99,2022-02-07T20:54:53.989445+00:00
